Mission ID,Mission Path,Success (PRED),Domain,Total Goals,Type quantity,Success (PLAN),CPU time,Total time,Total Distance
458,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_1'] 458.589
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_3'] 1174.531
Recharge Battery ['base_3'] 56.040
Go to picture ['base_3', 'region_7'] 908.231
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_3'] 908.231
",0,journal,4,2,1,0.06,5018258,17563903
459,"Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to picture ['region_1', 'region_3'] 458.589
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_7'] 88.778
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_4'] 214.180
",0,journal,4,2,1,0.04,2237555,7831.442499999999
460,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_1'] 458.589
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_4'] 607.420
Recharge Battery ['base_4'] 44.920
Go to picture ['base_4', 'region_8'] 356.080
Take Image ['region_8'] 285.714
",0,journal,3,1,1,0.06,2978645,10425.2575
461,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_1'] 458.589
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_1'] 617.866
Recharge Battery ['base_1'] 45.125
Go to picture ['base_1', 'region_8'] 827.331
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_1'] 827.331
",0,journal,4,2,1,0.04,4288878,15011.072999999999
462,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_1'] 458.589
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_2'] 622.434
Recharge Battery ['base_2'] 45.215
Go to picture ['base_2', 'region_8'] 823.877
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_2'] 823.877
",0,journal,4,2,1,0.04,4286628,15003.197999999999
463,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_1'] 458.589
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_3'] 1174.531
Recharge Battery ['base_3'] 56.040
Go to picture ['base_3', 'region_8'] 1050.406
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_3'] 1050.406
",0,journal,4,2,1,0.04,5302608,18559128
464,"Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to picture ['region_1', 'region_3'] 458.589
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_8'] 177.060
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_4'] 356.080
",0,journal,4,2,1,0.04,2467.7369999999996,8637.079499999998
465,"Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to picture ['region_1', 'region_3'] 458.589
Go to picture ['region_3', 'region_9'] 588.466
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_3'] 321.011
Recharge Battery ['base_3'] 50.144
Go to picture ['base_3', 'region_3'] 904.983
Take Image ['region_3'] 285.714
",0,journal,3,1,1,0.08,3799.200999999999,13297.203499999996
466,"Go to picture ['base_1', 'region_9'] 570.669
Take Image ['region_9'] 285.714
Go to picture ['region_9', 'region_3'] 588.466
Take Image ['region_3'] 285.714
Go to base ['region_3', 'base_1'] 653.494
Recharge Battery ['base_1'] 46.746
Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_1'] 617.866
",0,journal,4,2,1,0.06,3954.2490000000003,13839.871500000001
467,"Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to picture ['region_1', 'region_3'] 458.589
Go to picture ['region_3', 'region_9'] 588.466
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_2'] 559.143
Recharge Battery ['base_2'] 54.814
Go to picture ['base_2', 'region_3'] 649.546
Take Image ['region_3'] 285.714
Go to base ['region_3', 'base_2'] 649.546
",0,journal,4,2,1,0.06,4437112,15529892
468,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_9'] 588.466
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_3'] 321.011
Recharge Battery ['base_3'] 41.851
Go to picture ['base_3', 'region_1'] 1174.531
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_3'] 1174.531
",0,journal,4,2,1,0.06,4813026,16845591
469,"Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to picture ['region_1', 'region_3'] 458.589
Take Image ['region_3'] 285.714
Take Image ['region_3'] 285.714
Go to base ['region_3', 'base_4'] 212.943
Recharge Battery ['base_4'] 42.089
Go to picture ['base_4', 'region_9'] 377.531
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_4'] 377.531
",0,journal,4,2,1,0.16,3231.4049999999997,11309.9175
470,"Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to picture ['region_1', 'region_3'] 458.589
Go to picture ['region_3', 'region_10'] 693.300
Take Image ['region_10'] 285.714
Go to base ['region_10', 'base_3'] 216.990
Recharge Battery ['base_3'] 50.160
Go to picture ['base_3', 'region_3'] 904.983
Take Image ['region_3'] 285.714
",0,journal,3,1,1,0.08,3800.0299999999997,13300105
471,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_3'] 693.300
Take Image ['region_3'] 285.714
Go to base ['region_3', 'base_1'] 653.494
Recharge Battery ['base_1'] 49.550
Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_1'] 617.866
",0,journal,4,2,1,0.04,4100027,14350.0945
472,"Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to picture ['region_1', 'region_3'] 458.589
Go to picture ['region_3', 'region_10'] 693.300
Take Image ['region_10'] 285.714
Go to base ['region_10', 'base_2'] 596.994
Recharge Battery ['base_2'] 57.611
Go to picture ['base_2', 'region_3'] 649.546
Take Image ['region_3'] 285.714
Go to base ['region_3', 'base_2'] 649.546
",0,journal,4,2,1,0.06,4582594,16039079
473,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_10'] 693.300
Take Image ['region_10'] 285.714
Go to base ['region_10', 'base_3'] 216.990
Recharge Battery ['base_3'] 41.867
Go to picture ['base_3', 'region_1'] 1174.531
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_3'] 1174.531
",0,journal,4,2,1,0.04,4813855,16848.4925
474,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_1'] 996.740
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_4'] 607.420
Recharge Battery ['base_4'] 54.596
Go to picture ['base_4', 'region_3'] 212.943
Take Image ['region_3'] 285.714
Go to base ['region_3', 'base_4'] 212.943
",0,journal,4,2,1,0.04,3552.5930000000003,12434.0755
475,"Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to picture ['region_1', 'region_3'] 458.589
Go to picture ['region_3', 'region_11'] 659.397
Take Image ['region_11'] 285.714
Go to base ['region_11', 'base_3'] 248.221
Recharge Battery ['base_3'] 50.108
Go to picture ['base_3', 'region_3'] 904.983
Take Image ['region_3'] 285.714
",0,journal,3,1,1,0.1,3797.3059999999996,13290.570999999998
476,"Go to picture ['base_1', 'region_11'] 584.554
Take Image ['region_11'] 285.714
Go to picture ['region_11', 'region_3'] 659.397
Take Image ['region_3'] 285.714
Go to base ['region_3', 'base_1'] 653.494
Recharge Battery ['base_1'] 48.409
Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_1'] 617.866
",0,journal,4,2,1,0.06,4040728,14142548
477,"Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to picture ['region_1', 'region_3'] 458.589
Go to picture ['region_3', 'region_11'] 659.397
Take Image ['region_11'] 285.714
Go to base ['region_11', 'base_2'] 572.783
Recharge Battery ['base_2'] 56.472
Go to picture ['base_2', 'region_3'] 649.546
Take Image ['region_3'] 285.714
Go to base ['region_3', 'base_2'] 649.546
",0,journal,4,2,1,0.06,4523341,15831.693500000001
478,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_11'] 659.397
Take Image ['region_11'] 285.714
Go to base ['region_11', 'base_3'] 248.221
Recharge Battery ['base_3'] 41.815
Go to picture ['base_3', 'region_1'] 1174.531
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_3'] 1174.531
",0,journal,4,2,1,0.04,4811.130999999999,16838.958499999997
479,"Go to picture ['base_1', 'region_11'] 584.554
Take Image ['region_11'] 285.714
Go to picture ['region_11', 'region_1'] 962.086
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_4'] 607.420
Recharge Battery ['base_4'] 53.441
Go to picture ['base_4', 'region_3'] 212.943
Take Image ['region_3'] 285.714
Go to base ['region_3', 'base_4'] 212.943
",0,journal,4,2,1,0.04,3492.5290000000005,12223.8515
480,"Go to picture ['base_1', 'region_12'] 574.157
Take Image ['region_12'] 285.714
Go to picture ['region_12', 'region_3'] 742.189
Take Image ['region_3'] 285.714
Go to base ['region_3', 'base_4'] 212.943
Recharge Battery ['base_4'] 41.191
Go to picture ['base_4', 'region_1'] 607.420
Take Image ['region_1'] 285.714
",0,journal,3,1,1,0.1,3036042,10626.146999999999
481,"Go to picture ['base_1', 'region_12'] 574.157
Take Image ['region_12'] 285.714
Go to picture ['region_12', 'region_3'] 742.189
Take Image ['region_3'] 285.714
Go to base ['region_3', 'base_1'] 653.494
Recharge Battery ['base_1'] 49.829
Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_1'] 617.866
",0,journal,4,2,1,0.04,4114543,14400.9005
482,"Go to picture ['base_1', 'region_12'] 574.157
Take Image ['region_12'] 285.714
Go to picture ['region_12', 'region_3'] 742.189
Take Image ['region_3'] 285.714
Go to base ['region_3', 'base_2'] 649.546
Recharge Battery ['base_2'] 49.751
Go to picture ['base_2', 'region_1'] 622.434
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_2'] 622.434
",0,journal,4,2,1,0.14,4119653,14418.785500000002
483,"Go to picture ['base_1', 'region_3'] 653.494
Take Image ['region_3'] 285.714
Go to picture ['region_3', 'region_12'] 742.189
Take Image ['region_12'] 285.714
Go to base ['region_12', 'base_3'] 165.630
Recharge Battery ['base_3'] 41.818
Go to picture ['base_3', 'region_1'] 1174.531
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_3'] 1174.531
",0,journal,4,2,1,0.06,4811335,16839.6725
484,"Go to picture ['base_1', 'region_12'] 574.157
Take Image ['region_12'] 285.714
Go to picture ['region_12', 'region_1'] 1012.520
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_4'] 607.420
Recharge Battery ['base_4'] 54.226
Go to picture ['base_4', 'region_3'] 212.943
Take Image ['region_3'] 285.714
Go to base ['region_3', 'base_4'] 212.943
",0,journal,4,2,1,0.04,3533.3510000000006,12366.728500000001
485,"Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to picture ['region_1', 'region_4'] 584.891
Take Image ['region_4'] 285.714
Go to base ['region_4', 'base_4'] 549.106
Recharge Battery ['base_4'] 45.555
Go to picture ['base_4', 'region_5'] 319.414
Take Image ['region_5'] 285.714
",0,journal,3,1,1,0.04,2974974,10412409
486,"Go to picture ['base_1', 'region_5'] 535.660
Take Image ['region_5'] 285.714
Go to picture ['region_5', 'region_4'] 865.991
Take Image ['region_4'] 285.714
Go to base ['region_4', 'base_1'] 993.089
Recharge Battery ['base_1'] 58.160
Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_1'] 617.866
",0,journal,4,2,1,0.04,4547.773999999999,15917.208999999999
487,"Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to picture ['region_1', 'region_4'] 584.891
Take Image ['region_4'] 285.714
Go to base ['region_4', 'base_2'] 990.883
Recharge Battery ['base_2'] 54.217
Go to picture ['base_2', 'region_5'] 524.440
Take Image ['region_5'] 285.714
Go to base ['region_5', 'base_2'] 524.440
",0,journal,4,2,1,0.06,4155.879000000001,14545.576500000003
488,"Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to picture ['region_1', 'region_4'] 584.891
Take Image ['region_4'] 285.714
Go to base ['region_4', 'base_3'] 1242.123
Recharge Battery ['base_3'] 59.143
Go to picture ['base_3', 'region_5'] 377.277
Take Image ['region_5'] 285.714
Go to base ['region_5', 'base_3'] 377.277
",0,journal,4,2,1,0.04,4117719,14412.0165
489,"Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to picture ['region_1', 'region_4'] 584.891
Take Image ['region_4'] 285.714
Go to base ['region_4', 'base_4'] 549.106
Recharge Battery ['base_4'] 45.555
Go to picture ['base_4', 'region_5'] 319.414
Take Image ['region_5'] 285.714
Go to base ['region_5', 'base_4'] 319.414
",0,journal,4,2,1,0.04,3295388,11533858
490,"Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to picture ['region_1', 'region_4'] 584.891
Take Image ['region_4'] 285.714
Go to base ['region_4', 'base_4'] 549.106
Recharge Battery ['base_4'] 45.555
Go to picture ['base_4', 'region_6'] 193.845
Take Image ['region_6'] 285.714
",0,journal,3,1,1,0.04,2849.4049999999997,9972.9175
491,"Go to picture ['base_1', 'region_6'] 441.054
Take Image ['region_6'] 285.714
Go to picture ['region_6', 'region_4'] 734.511
Take Image ['region_4'] 285.714
Go to base ['region_4', 'base_1'] 993.089
Recharge Battery ['base_1'] 53.727
Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_1'] 617.866
",0,journal,4,2,1,0.04,4317.254999999999,15110.392499999998
492,"Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to picture ['region_1', 'region_4'] 584.891
Take Image ['region_4'] 285.714
Go to base ['region_4', 'base_2'] 990.883
Recharge Battery ['base_2'] 54.217
Go to picture ['base_2', 'region_6'] 431.529
Take Image ['region_6'] 285.714
Go to base ['region_6', 'base_2'] 431.529
",0,journal,4,2,1,0.04,3970.0570000000002,13895.1995
493,"Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to picture ['region_1', 'region_4'] 584.891
Take Image ['region_4'] 285.714
Go to base ['region_4', 'base_3'] 1242.123
Recharge Battery ['base_3'] 59.143
Go to picture ['base_3', 'region_6'] 534.551
Take Image ['region_6'] 285.714
Go to base ['region_6', 'base_3'] 534.551
",0,journal,4,2,1,0.04,4432267,15512.9345
494,"Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to picture ['region_1', 'region_4'] 584.891
Take Image ['region_4'] 285.714
Go to base ['region_4', 'base_4'] 549.106
Recharge Battery ['base_4'] 45.555
Go to picture ['base_4', 'region_6'] 193.845
Take Image ['region_6'] 285.714
Go to base ['region_6', 'base_4'] 193.845
",0,journal,4,2,1,0.04,3044.2499999999995,10654.874999999998
495,"Go to picture ['base_1', 'region_7'] 723.294
Take Image ['region_7'] 285.714
Go to picture ['region_7', 'region_1'] 540.766
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_4'] 607.420
Recharge Battery ['base_4'] 47.900
Go to picture ['base_4', 'region_4'] 549.106
Take Image ['region_4'] 285.714
",0,journal,3,1,1,0.02,3326.6279999999997,11643.197999999999
496,"Go to picture ['base_1', 'region_7'] 723.294
Take Image ['region_7'] 285.714
Go to picture ['region_7', 'region_1'] 540.766
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_1'] 617.866
Recharge Battery ['base_1'] 48.105
Go to picture ['base_1', 'region_4'] 993.089
Take Image ['region_4'] 285.714
Go to base ['region_4', 'base_1'] 993.089
",0,journal,4,2,1,0.04,4775351,16713.728499999997
497,"Go to picture ['base_1', 'region_7'] 723.294
Take Image ['region_7'] 285.714
Go to picture ['region_7', 'region_1'] 540.766
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_2'] 622.434
Recharge Battery ['base_2'] 48.195
Go to picture ['base_2', 'region_4'] 990.883
Take Image ['region_4'] 285.714
Go to base ['region_4', 'base_2'] 990.883
",0,journal,4,2,1,0.04,4775597,16714.5895
498,"Go to picture ['base_1', 'region_7'] 723.294
Take Image ['region_7'] 285.714
Go to picture ['region_7', 'region_1'] 540.766
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_3'] 1174.531
Recharge Battery ['base_3'] 59.020
Go to picture ['base_3', 'region_4'] 1242.123
Take Image ['region_4'] 285.714
Go to base ['region_4', 'base_3'] 1242.123
",0,journal,4,2,1,0.04,5840999,20443.4965
499,"Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to picture ['region_1', 'region_4'] 584.891
Take Image ['region_4'] 285.714
Go to base ['region_4', 'base_4'] 549.106
Recharge Battery ['base_4'] 45.555
Go to picture ['base_4', 'region_7'] 214.180
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_4'] 214.180
",0,journal,4,2,1,0.04,3084.9199999999996,10797.22
500,"Go to picture ['base_1', 'region_4'] 993.089
Take Image ['region_4'] 285.714
Go to picture ['region_4', 'region_1'] 584.891
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_4'] 607.420
Recharge Battery ['base_4'] 54.055
Go to picture ['base_4', 'region_8'] 356.080
Take Image ['region_8'] 285.714
",0,journal,3,1,1,0.04,3453.6769999999997,12087.869499999999
501,"Go to picture ['base_1', 'region_4'] 993.089
Take Image ['region_4'] 285.714
Go to picture ['region_4', 'region_1'] 584.891
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_1'] 617.866
Recharge Battery ['base_1'] 54.260
Go to picture ['base_1', 'region_8'] 827.331
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_1'] 827.331
",0,journal,4,2,1,0.06,4763.91,16673.684999999998
502,"Go to picture ['base_1', 'region_4'] 993.089
Take Image ['region_4'] 285.714
Go to picture ['region_4', 'region_1'] 584.891
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_2'] 622.434
Recharge Battery ['base_2'] 54.350
Go to picture ['base_2', 'region_8'] 823.877
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_2'] 823.877
",0,journal,4,2,1,0.04,4761.66,16665.809999999998
503,"Go to picture ['base_1', 'region_4'] 993.089
Take Image ['region_4'] 285.714
Go to picture ['region_4', 'region_1'] 584.891
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_3'] 1174.531
Recharge Battery ['base_3'] 65.175
Go to picture ['base_3', 'region_8'] 1050.406
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_3'] 1050.406
",0,journal,4,2,1,0.04,5777.64,20221.74
